Country,BoxOffice,Movie
Brazil,"$3,896,014 ",thepinkpanther2
Central America and the Greater Antilles,"$601,997 ",thepinkpanther2
Colombia,"$373,684 ",thepinkpanther2
Czech Republic,"$340,174 ",thepinkpanther2
Denmark,"$467,543 ",thepinkpanther2
Ecuador,"$210,553 ",thepinkpanther2
Estonia,"$36,543 ",thepinkpanther2
France,"$4,058,568 ",thepinkpanther2
Greece,"$2,440,737 ",thepinkpanther2
Hungary,"$459,519 ",thepinkpanther2
India,"$497,434 ",thepinkpanther2
Israel,"$220,386 ",thepinkpanther2
Jamaica,"$80,031 ",thepinkpanther2
Latvia,"$92,055 ",thepinkpanther2
Lesser Antilles,"$106,447 ",thepinkpanther2
Malaysia,"$476,958 ",thepinkpanther2
Middle East + UAE,"$1,613,196 ",thepinkpanther2
New Zealand,"$410,563 ",thepinkpanther2
Peru,"$426,075 ",thepinkpanther2
Poland,"$903,954 ",thepinkpanther2
Puerto Rico,"$1,009,035 ",thepinkpanther2
Russia,"$4,634,523 ",thepinkpanther2
Serbia & Montenegro,"$57,754 ",thepinkpanther2
Slovakia,"$20,918 ",thepinkpanther2
South Africa,"$1,817,438 ",thepinkpanther2
Spain,"$8,477,526 ",thepinkpanther2
Switzerland,"$1,267,102 ",thepinkpanther2
Thailand,"$408,375 ",thepinkpanther2
United Arab Emirates,"$734,211 ",thepinkpanther2
Uruguay,"$114,602 ",thepinkpanther2
Australia,"$3,362,704 ",thepinkpanther2
Bahrain,"$134,020 ",thepinkpanther2
Bolivia,"$24,309 ",thepinkpanther2
Bulgaria,"$89,521 ",thepinkpanther2
Chile,"$364,440 ",thepinkpanther2
Croatia,"$92,045 ",thepinkpanther2
Czech Republic/Slovakia,"$505,534 ",thepinkpanther2
Dominican Republic,"$84,892 ",thepinkpanther2
Egypt,"$188,512 ",thepinkpanther2
Finland,"$649,094 ",thepinkpanther2
Germany,"$5,651,758 ",thepinkpanther2
Hong Kong,"$331,899 ",thepinkpanther2
Iceland,"$138,624 ",thepinkpanther2
Indonesia,"$284,534 ",thepinkpanther2
Italy,"$3,258,916 ",thepinkpanther2
Japan,"$1,516,319 ",thepinkpanther2
Lebanon,"$205,133 ",thepinkpanther2
Lithuania,"$70,688 ",thepinkpanther2
Mexico,"$5,046,278 ",thepinkpanther2
Netherlands,"$804,679 ",thepinkpanther2
Norway,"$491,516 ",thepinkpanther2
Philippines,"$383,502 ",thepinkpanther2
Portugal,"$661,573 ",thepinkpanther2
Romania,"$138,071 ",thepinkpanther2
Russia - CIS,"$3,950,226 ",thepinkpanther2
Singapore,"$506,851 ",thepinkpanther2
Slovenia,"$92,050 ",thepinkpanther2
South Korea,"$208,320 ",thepinkpanther2
Sweden,"$605,879 ",thepinkpanther2
Taiwan,"$1,027,111 ",thepinkpanther2
Turkey,"$890,257 ",thepinkpanther2
United Kingdom,"$10,577,498 ",thepinkpanther2
Venezuela,"$543,786 ",thepinkpanther2
Argentina,"$119,236 ",halloweenii
Bolivia,"$34,719 ",halloweenii
Chile,"$63,966 ",halloweenii
Croatia,"$40,044 ",halloweenii
Egypt,"$49,397 ",halloweenii
Iceland,"$12,334 ",halloweenii
Lebanon,"$25,484 ",halloweenii
Netherlands,"$118,284 ",halloweenii
Philippines,"$154,404 ",halloweenii
Singapore,"$196,960 ",halloweenii
Taiwan,"$82,909 ",halloweenii
United Arab Emirates,"$147,410 ",halloweenii
Belgium,"$34,808 ",halloweenii
Brazil,"$119,658 ",halloweenii
Colombia,"$118,926 ",halloweenii
Czech Republic,"$25,242 ",halloweenii
Greece,"$204,347 ",halloweenii
Italy,"$1,146,982 ",halloweenii
Mexico,"$602,683 ",halloweenii
Peru,"$123,877 ",halloweenii
Romania,"$55,951 ",halloweenii
Slovenia,"$37,577 ",halloweenii
Turkey,"$182,232 ",halloweenii
United Kingdom,"$2,105,571 ",halloweenii
Australia,"$1,216,264 ",theinformant
Belgium,"$227,494 ",theinformant
Bulgaria,n/a,theinformant
Croatia,"$47,054 ",theinformant
Denmark,"$52,472 ",theinformant
Finland,"$176,575 ",theinformant
Germany,"$494,990 ",theinformant
Hong Kong,"$81,520 ",theinformant
Iceland,"$12,589 ",theinformant
Lithuania,"$10,394 ",theinformant
Mexico,"$129,290 ",theinformant
New Zealand,"$85,576 ",theinformant
Philippines,"$21,830 ",theinformant
Romania,n/a,theinformant
Singapore,"$177,350 ",theinformant
Spain,"$789,433 ",theinformant
Taiwan,"$39,179 ",theinformant
United Kingdom,"$580,490 ",theinformant
Austria,"$140,393 ",theinformant
Brazil,"$454,448 ",theinformant
Colombia,"$42,137 ",theinformant
Czech Republic,n/a,theinformant
Ecuador,"$20,687 ",theinformant
France,"$2,102,308 ",theinformant
Greece,"$113,676 ",theinformant
Hungary,"$75,712 ",theinformant
Italy,"$607,953 ",theinformant
Malaysia,n/a,theinformant
Netherlands,"$152,632 ",theinformant
Norway,"$128,236 ",theinformant
Portugal,"$223,698 ",theinformant
Russia - CIS,n/a,theinformant
South Africa,"$61,818 ",theinformant
Sweden,"$88,386 ",theinformant
United Arab Emirates,"$77,207 ",theinformant
Uruguay,"$22,556 ",theinformant
Austria,"$237,016 ",thelasthouseontheleft
Bolivia,"$24,112 ",thelasthouseontheleft
Central America,"$34,072 ",thelasthouseontheleft
Croatia,"$18,588 ",thelasthouseontheleft
Denmark,"$70,976 ",thelasthouseontheleft
Estonia,"$23,287 ",thelasthouseontheleft
France,"$688,984 ",thelasthouseontheleft
Greece,"$295,310 ",thelasthouseontheleft
Iceland,"$46,390 ",thelasthouseontheleft
Lithuania,"$31,250 ",thelasthouseontheleft
Mexico,"$445,028 ",thelasthouseontheleft
Norway,n/a,thelasthouseontheleft
Poland,"$319,263 ",thelasthouseontheleft
Romania,"$37,001 ",thelasthouseontheleft
Singapore,"$91,841 ",thelasthouseontheleft
South Africa,"$124,823 ",thelasthouseontheleft
Spain,"$2,886,802 ",thelasthouseontheleft
Turkey,"$392,838 ",thelasthouseontheleft
United Kingdom,"$1,857,946 ",thelasthouseontheleft
Belgium,"$403,733 ",thelasthouseontheleft
Brazil,"$706,170 ",thelasthouseontheleft
Colombia,"$151,276 ",thelasthouseontheleft
Czech Republic,"$32,304 ",thelasthouseontheleft
Ecuador,"$106,472 ",thelasthouseontheleft
Finland,"$29,886 ",thelasthouseontheleft
Germany,"$1,160,672 ",thelasthouseontheleft
Hungary,"$49,429 ",thelasthouseontheleft
Lebanon,"$21,797 ",thelasthouseontheleft
Malaysia,"$213,794 ",thelasthouseontheleft
Netherlands,"$234,129 ",thelasthouseontheleft
Peru,"$205,341 ",thelasthouseontheleft
Portugal,"$147,467 ",thelasthouseontheleft
Russia - CIS,"$726,624 ",thelasthouseontheleft
Slovenia,"$49,047 ",thelasthouseontheleft
South Korea,"$505,282 ",thelasthouseontheleft
Taiwan,"$65,213 ",thelasthouseontheleft
United Arab Emirates,"$248,010 ",thelasthouseontheleft
Venezuela,"$558,010 ",thelasthouseontheleft
Argentina,"$195,188 ",themenwhostareatgoats
Austria,"$1,207,373 ",themenwhostareatgoats
Bolivia,"$11,396 ",themenwhostareatgoats
Bulgaria,"$56,540 ",themenwhostareatgoats
Colombia,"$13,109 ",themenwhostareatgoats
Czech Republic,"$172,045 ",themenwhostareatgoats
Estonia,"$58,326 ",themenwhostareatgoats
France,"$2,900,114 ",themenwhostareatgoats
Greece,"$287,579 ",themenwhostareatgoats
Hungary,"$177,689 ",themenwhostareatgoats
Israel,"$96,173 ",themenwhostareatgoats
Latvia,"$25,786 ",themenwhostareatgoats
Lithuania,"$28,477 ",themenwhostareatgoats
Netherlands,"$304,016 ",themenwhostareatgoats
Norway,"$406,658 ",themenwhostareatgoats
Portugal,"$544,549 ",themenwhostareatgoats
Russia - CIS,"$2,689,586 ",themenwhostareatgoats
Singapore,"$88,004 ",themenwhostareatgoats
South Africa,"$71,929 ",themenwhostareatgoats
Spain,"$4,426,474 ",themenwhostareatgoats
Taiwan,"$150,665 ",themenwhostareatgoats
Turkey,"$191,477 ",themenwhostareatgoats
United Arab Emirates,"$146,657 ",themenwhostareatgoats
Uruguay,"$15,755 ",themenwhostareatgoats
Australia,"$1,326,574 ",themenwhostareatgoats
Belgium,"$327,273 ",themenwhostareatgoats
Brazil,"$139,183 ",themenwhostareatgoats
Chile,"$42,713 ",themenwhostareatgoats
Croatia,"$90,474 ",themenwhostareatgoats
Denmark,"$372,971 ",themenwhostareatgoats
Finland,"$261,592 ",themenwhostareatgoats
Germany,"$6,189,482 ",themenwhostareatgoats
Hong Kong,"$120,103 ",themenwhostareatgoats
Iceland,"$15,186 ",themenwhostareatgoats
Italy,"$5,577,762 ",themenwhostareatgoats
Lebanon,"$7,824 ",themenwhostareatgoats
Mexico,"$211,257 ",themenwhostareatgoats
New Zealand,"$141,402 ",themenwhostareatgoats
Poland,"$203,005 ",themenwhostareatgoats
Romania,"$71,382 ",themenwhostareatgoats
Serbia & Montenegro,"$28,811 ",themenwhostareatgoats
Slovenia,"$74,580 ",themenwhostareatgoats
South Korea,"$127,080 ",themenwhostareatgoats
Sweden,"$113,736 ",themenwhostareatgoats
Thailand,"$51,352 ",themenwhostareatgoats
Ukraine,"$218,372 ",themenwhostareatgoats
United Kingdom,"$6,638,379 ",themenwhostareatgoats
Venezuela,"$51,515 ",themenwhostareatgoats
Argentina,"$78,511 ",push
Austria,n/a,push
Bolivia,"$6,516 ",push
Bulgaria,"$63,822 ",push
Chile,"$18,537 ",push
Croatia,"$24,134 ",push
Denmark,n/a,push
Egypt,"$71,981 ",push
France,"$547,088 ",push
Greece,"$244,820 ",push
Iceland,"$9,681 ",push
Italy,"$1,902,080 ",push
Lebanon,"$28,568 ",push
Malaysia,"$166,716 ",push
New Zealand,n/a,push
Peru,"$102,090 ",push
Poland,"$59,991 ",push
Romania,"$103,687 ",push
Singapore,"$495,360 ",push
Spain,"$2,879,434 ",push
Taiwan,"$272,222 ",push
Turkey,"$176,413 ",push
United Kingdom,"$1,826,729 ",push
Venezuela,"$325,103 ",push
Australia,"$765,880 ",push
Belgium,"$144,030 ",push
Brazil,"$171,028 ",push
Central America,"$29,324 ",push
Colombia,"$13,827 ",push
Czech Republic,n/a,push
Ecuador,"$34,262 ",push
Estonia,"$13,825 ",push
Germany,n/a,push
Hungary,n/a,push
Israel,n/a,push
Latvia,"$21,273 ",push
Lithuania,"$6,179 ",push
Mexico,"$837,940 ",push
Norway,n/a,push
Philippines,"$426,270 ",push
Portugal,"$41,271 ",push
Russia - CIS,"$647,168 ",push
South Korea,"$3,528,520 ",push
Sweden,n/a,push
Thailand,"$538,377 ",push
United Arab Emirates,"$419,769 ",push
Uruguay,"$4,665 ",push
Vietnam,n/a,push
Argentina,"$138,291 ",thesoloist
Brazil,"$255,736 ",thesoloist
Colombia,"$68,737 ",thesoloist
Denmark,n/a,thesoloist
France,"$150,153 ",thesoloist
Greece,"$158,575 ",thesoloist
Lebanon,"$6,528 ",thesoloist
Mexico,"$419,775 ",thesoloist
Norway,"$40,735 ",thesoloist
Poland,"$71,656 ",thesoloist
Romania,n/a,thesoloist
Singapore,n/a,thesoloist
Spain,"$88,182 ",thesoloist
United Arab Emirates,"$43,552 ",thesoloist
Uruguay,"$9,198 ",thesoloist
Australia,"$712,784 ",thesoloist
Bulgaria,n/a,thesoloist
Czech Republic,n/a,thesoloist
Ecuador,"$7,658 ",thesoloist
Germany,n/a,thesoloist
Italy,"$511,406 ",thesoloist
Lithuania,n/a,thesoloist
New Zealand,"$52,376 ",thesoloist
Peru,"$35,363 ",thesoloist
Portugal,"$399,360 ",thesoloist
Russia - CIS,n/a,thesoloist
South Korea,"$741,959 ",thesoloist
Sweden,"$6,339 ",thesoloist
United Kingdom,"$1,679,198 ",thesoloist
Venezuela,"$48,167 ",thesoloist
Argentina,"$283,813 ",didyouhearaboutthemorgans
Austria,"$1,607,249 ",didyouhearaboutthemorgans
Belgium,"$756,459 ",didyouhearaboutthemorgans
Brazil,"$594,185 ",didyouhearaboutthemorgans
Chile,"$92,848 ",didyouhearaboutthemorgans
Croatia,"$129,047 ",didyouhearaboutthemorgans
Denmark,"$640,252 ",didyouhearaboutthemorgans
Ecuador,"$122,036 ",didyouhearaboutthemorgans
Estonia,"$43,499 ",didyouhearaboutthemorgans
France,"$3,995,986 ",didyouhearaboutthemorgans
Ghana,"$11,189 ",didyouhearaboutthemorgans
Hungary,"$502,513 ",didyouhearaboutthemorgans
Indonesia,"$157,376 ",didyouhearaboutthemorgans
Italy,"$2,561,420 ",didyouhearaboutthemorgans
Latvia,"$70,436 ",didyouhearaboutthemorgans
Lithuania,"$41,491 ",didyouhearaboutthemorgans
Mexico,"$1,739,167 ",didyouhearaboutthemorgans
New Zealand,"$259,171 ",didyouhearaboutthemorgans
Norway,"$448,229 ",didyouhearaboutthemorgans
Philippines,"$141,307 ",didyouhearaboutthemorgans
Portugal,"$711,370 ",didyouhearaboutthemorgans
Russia - CIS,"$2,681,330 ",didyouhearaboutthemorgans
Singapore,"$335,197 ",didyouhearaboutthemorgans
Slovenia,"$117,342 ",didyouhearaboutthemorgans
South Korea,"$746,008 ",didyouhearaboutthemorgans
Sweden,"$821,322 ",didyouhearaboutthemorgans
Thailand,"$182,892 ",didyouhearaboutthemorgans
Ukraine,"$282,378 ",didyouhearaboutthemorgans
United Kingdom,"$5,567,152 ",didyouhearaboutthemorgans
Venezuela,"$253,991 ",didyouhearaboutthemorgans
Australia,"$5,471,538 ",didyouhearaboutthemorgans
Bahrain,"$24,645 ",didyouhearaboutthemorgans
Bolivia,"$19,375 ",didyouhearaboutthemorgans
Bulgaria,"$121,408 ",didyouhearaboutthemorgans
Colombia,"$280,784 ",didyouhearaboutthemorgans
Czech Republic,"$184,638 ",didyouhearaboutthemorgans
East Africa,"$34,770 ",didyouhearaboutthemorgans
Egypt,"$61,799 ",didyouhearaboutthemorgans
Finland,"$203,724 ",didyouhearaboutthemorgans
Germany,"$6,186,992 ",didyouhearaboutthemorgans
Greece,"$787,192 ",didyouhearaboutthemorgans
Iceland,"$39,430 ",didyouhearaboutthemorgans
Israel,"$307,625 ",didyouhearaboutthemorgans
Japan,"$3,197,778 ",didyouhearaboutthemorgans
Lebanon,"$111,947 ",didyouhearaboutthemorgans
Malaysia,"$185,780 ",didyouhearaboutthemorgans
Netherlands,"$1,088,087 ",didyouhearaboutthemorgans
Nigeria,"$55,489 ",didyouhearaboutthemorgans
Peru,"$131,671 ",didyouhearaboutthemorgans
Poland,"$358,230 ",didyouhearaboutthemorgans
Romania,"$285,472 ",didyouhearaboutthemorgans
Serbia & Montenegro,"$87,864 ",didyouhearaboutthemorgans
Slovakia,"$68,598 ",didyouhearaboutthemorgans
South Africa,"$908,970 ",didyouhearaboutthemorgans
Spain,"$4,584,000 ",didyouhearaboutthemorgans
Taiwan,"$184,825 ",didyouhearaboutthemorgans
Turkey,"$312,310 ",didyouhearaboutthemorgans
United Arab Emirates,"$354,221 ",didyouhearaboutthemorgans
Uruguay,"$77,261 ",didyouhearaboutthemorgans
Bahrain,"$15,860 ",thestepfather
Bolivia,"$16,524 ",thestepfather
Colombia,"$99,192 ",thestepfather
Denmark,"$7,154 ",thestepfather
Egypt,"$20,563 ",thestepfather
Germany,"$225,906 ",thestepfather
Peru,"$125,209 ",thestepfather
Russia - CIS,n/a,thestepfather
Spain,"$36,071 ",thestepfather
United Kingdom,"$64,544 ",thestepfather
Venezuela,"$380,295 ",thestepfather
Belgium,"$25,997 ",thestepfather
Bulgaria,n/a,thestepfather
Czech Republic,n/a,thestepfather
Ecuador,"$93,796 ",thestepfather
France,"$176,753 ",thestepfather
Mexico,"$586,506 ",thestepfather
Romania,n/a,thestepfather
South Africa,"$166,488 ",thestepfather
United Arab Emirates,"$72,864 ",thestepfather
Uruguay,"$22,248 ",thestepfather
Argentina,n/a,theuninvited
Austria,n/a,theuninvited
Bolivia,"$38,553 ",theuninvited
Central America,"$69,393 ",theuninvited
Chile,"$150,478 ",theuninvited
Denmark,n/a,theuninvited
Egypt,"$81,705 ",theuninvited
France,"$19,068 ",theuninvited
Greece,n/a,theuninvited
Iceland,n/a,theuninvited
Indonesia,n/a,theuninvited
Latvia,"$13,005 ",theuninvited
Lithuania,"$22,666 ",theuninvited
Mexico,"$2,612,910 ",theuninvited
New Zealand,"$98,064 ",theuninvited
Peru,"$210,553 ",theuninvited
Poland,"$166,915 ",theuninvited
Russia - CIS,"$1,130,822 ",theuninvited
South Africa,"$47,887 ",theuninvited
Spain,"$1,597,235 ",theuninvited
Switzerland,n/a,theuninvited
Thailand,n/a,theuninvited
United Arab Emirates,"$186,567 ",theuninvited
Venezuela,"$500,110 ",theuninvited
Australia,"$1,023,158 ",theuninvited
Belgium,"$164,844 ",theuninvited
Brazil,n/a,theuninvited
Central America and the Greater Antilles,n/a,theuninvited
Colombia,"$241,997 ",theuninvited
Ecuador,"$112,174 ",theuninvited
Finland,n/a,theuninvited
Germany,"$1,253,346 ",theuninvited
Hong Kong,n/a,theuninvited
India,n/a,theuninvited
Italy,"$73,717 ",theuninvited
Lebanon,"$34,031 ",theuninvited
Malaysia,"$276,684 ",theuninvited
Netherlands,"$198,929 ",theuninvited
Norway,"$37,911 ",theuninvited
Philippines,n/a,theuninvited
Portugal,"$109,319 ",theuninvited
Singapore,"$257,631 ",theuninvited
South Korea,"$235,646 ",theuninvited
Sweden,"$75,208 ",theuninvited
Taiwan,n/a,theuninvited
Turkey,"$408,270 ",theuninvited
United Kingdom,"$1,478,480 ",theuninvited
Vietnam,"$99,952 ",theuninvited
Argentina,"$654,417 ",sawvi
Austria,"$972,185 ",sawvi
Bolivia,"$27,674 ",sawvi
Bulgaria,"$63,939 ",sawvi
Colombia,"$701,742 ",sawvi
Czech Republic,"$162,047 ",sawvi
Estonia,"$51,659 ",sawvi
France,"$4,080,689 ",sawvi
Ghana,n/a,sawvi
Hong Kong,"$423,077 ",sawvi
Italy,"$2,520,502 ",sawvi
Latvia,"$56,664 ",sawvi
Mexico,"$542,720 ",sawvi
New Zealand,"$146,480 ",sawvi
Poland,"$661,935 ",sawvi
Romania,"$125,542 ",sawvi
Singapore,"$132,193 ",sawvi
South Africa,"$81,182 ",sawvi
Spain,"$3,300,211 ",sawvi
Taiwan,"$289,145 ",sawvi
United Arab Emirates,"$242,488 ",sawvi
Uruguay,"$21,972 ",sawvi
Australia,"$2,272,659 ",sawvi
Belgium,"$467,813 ",sawvi
Brazil,"$1,733,289 ",sawvi
Chile,"$174,417 ",sawvi
Croatia,"$52,199 ",sawvi
Ecuador,"$347,328 ",sawvi
Finland,"$14,303 ",sawvi
Germany,"$3,900,589 ",sawvi
Greece,"$374,565 ",sawvi
Iceland,"$4,462 ",sawvi
Japan,"$1,261,182 ",sawvi
Lithuania,"$79,934 ",sawvi
Netherlands,"$113,079 ",sawvi
Peru,"$211,461 ",sawvi
Portugal,"$158,825 ",sawvi
Russia - CIS,"$2,233,276 ",sawvi
Slovenia,"$108,583 ",sawvi
South Korea,"$139,111 ",sawvi
Sweden,"$177,897 ",sawvi
Turkey,"$1,121,816 ",sawvi
United Kingdom,"$8,310,402 ",sawvi
Venezuela,"$2,024,684 ",sawvi
Argentina,"$173,769 ",thefourthkind
Bolivia,"$10,601 ",thefourthkind
Bulgaria,"$50,281 ",thefourthkind
Colombia,"$116,160 ",thefourthkind
Czech Republic,"$80,909 ",thefourthkind
France,"$1,120,102 ",thefourthkind
Japan,"$5,064,696 ",thefourthkind
Lebanon,"$29,857 ",thefourthkind
Malaysia,"$117,122 ",thefourthkind
Netherlands,"$252,371 ",thefourthkind
Philippines,"$103,329 ",thefourthkind
Russia - CIS,"$792,485 ",thefourthkind
Singapore,"$158,276 ",thefourthkind
South Africa,"$60,775 ",thefourthkind
Spain,"$1,547,304 ",thefourthkind
Thailand,"$113,794 ",thefourthkind
United Kingdom,"$3,717,152 ",thefourthkind
Belgium,"$100,808 ",thefourthkind
Brazil,"$896,656 ",thefourthkind
Chile,"$177,219 ",thefourthkind
Croatia,"$104,760 ",thefourthkind
Estonia,"$11,693 ",thefourthkind
Italy,"$2,426,800 ",thefourthkind
Latvia,"$14,719 ",thefourthkind
Lithuania,"$23,936 ",thefourthkind
Mexico,"$2,577,037 ",thefourthkind
Peru,"$322,654 ",thefourthkind
Poland,"$219,507 ",thefourthkind
Serbia & Montenegro,"$1,651 ",thefourthkind
Slovakia,"$38,454 ",thefourthkind
South Korea,"$1,472,257 ",thefourthkind
Taiwan,"$72,694 ",thefourthkind
United Arab Emirates,"$199,046 ",thefourthkind
Uruguay,"$62,405 ",thefourthkind
Argentina,"$2,491,004 ",transformersrevengeofthefallen
Austria,"$2,856,948 ",transformersrevengeofthefallen
Bolivia,"$276,081 ",transformersrevengeofthefallen
Bulgaria,"$264,041 ",transformersrevengeofthefallen
Central America and the Greater Antilles,"$1,489,571 ",transformersrevengeofthefallen
China,"$65,837,290 ",transformersrevengeofthefallen
Croatia,"$257,475 ",transformersrevengeofthefallen
Czech Republic,"$1,003,509 ",transformersrevengeofthefallen
East Africa,"$118,566 ",transformersrevengeofthefallen
Egypt,"$286,975 ",transformersrevengeofthefallen
Finland,"$928,121 ",transformersrevengeofthefallen
Germany,"$20,111,156 ",transformersrevengeofthefallen
Greece,"$1,619,998 ",transformersrevengeofthefallen
Hungary,"$1,095,400 ",transformersrevengeofthefallen
India,"$2,798,175 ",transformersrevengeofthefallen
Israel,"$872,383 ",transformersrevengeofthefallen
Japan,"$22,707,567 ",transformersrevengeofthefallen
Lebanon,"$266,938 ",transformersrevengeofthefallen
Malaysia,"$7,856,544 ",transformersrevengeofthefallen
Netherlands,"$3,730,164 ",transformersrevengeofthefallen
Nigeria,"$62,048 ",transformersrevengeofthefallen
Peru,"$2,110,857 ",transformersrevengeofthefallen
Poland,"$2,392,849 ",transformersrevengeofthefallen
Romania,"$335,498 ",transformersrevengeofthefallen
Serbia & Montenegro,"$82,148 ",transformersrevengeofthefallen
Slovakia,"$158,903 ",transformersrevengeofthefallen
South Africa,"$2,430,504 ",transformersrevengeofthefallen
Southern Africa,"$1,005,605 ",transformersrevengeofthefallen
Sweden,"$3,474,369 ",transformersrevengeofthefallen
Taiwan,"$7,537,453 ",transformersrevengeofthefallen
Turkey,"$1,940,592 ",transformersrevengeofthefallen
United Arab Emirates,"$2,285,332 ",transformersrevengeofthefallen
Uruguay,"$52,535 ",transformersrevengeofthefallen
Australia,"$33,554,033 ",transformersrevengeofthefallen
Belgium,"$2,966,917 ",transformersrevengeofthefallen
Brazil,"$9,560,181 ",transformersrevengeofthefallen
Central America,"$506,977 ",transformersrevengeofthefallen
Chile,"$2,047,357 ",transformersrevengeofthefallen
Colombia,"$2,939,275 ",transformersrevengeofthefallen
Cyprus,n/a,transformersrevengeofthefallen
Denmark,"$3,048,737 ",transformersrevengeofthefallen
Ecuador,"$1,068,325 ",transformersrevengeofthefallen
Estonia,"$125,346 ",transformersrevengeofthefallen
France,"$19,861,079 ",transformersrevengeofthefallen
Ghana,"$2,572 ",transformersrevengeofthefallen
Hong Kong,"$6,202,442 ",transformersrevengeofthefallen
Iceland,"$213,912 ",transformersrevengeofthefallen
Indonesia,"$4,469,608 ",transformersrevengeofthefallen
Italy,"$11,685,751 ",transformersrevengeofthefallen
Latvia,"$136,243 ",transformersrevengeofthefallen
Lithuania,"$220,242 ",transformersrevengeofthefallen
Mexico,"$18,895,683 ",transformersrevengeofthefallen
